,id,title,price,mileage,highlight,overview
58,25515745,2016 Subaru Forester 2.5I Limited,"$22,998*",32K miles,,"24 city/32 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Silver/Gray |  | "
59,25306402,2022 Nissan Altima S,"$19,998*",24K miles,,"28 city/39 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Silver/Black |  | "
60,25585973,2023 Toyota Camry LE,"$25,998*",15K miles,,"4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Black |  | "
61,25269109,2019 Mazda MX-5 Miata Club,Price unavailable*,12K miles,,"26 city/34 hwy | 4-cyl, Gas, 2.0L | Rear Wheel Drive | Manual 6 Speed | Gray/Black |  | "
62,25401119,2018 Toyota Corolla SE,"$19,998*",34K miles,,"28 city/35 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Pearl/Black |  | "
63,25051947,2019 Toyota Corolla LE,Price unavailable*,32K miles,,"28 city/36 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | White/Black |  | "
64,25371935,2020 Buick Enclave Essence,"$26,998*",25K miles,,"18 city/26 hwy | 6-cyl, Gas, 3.6L | Front Wheel Drive | Automatic | Black/Black |  | "
65,25306427,2018 Ford Edge SEL,"$18,998*",40K miles,,"20 city/29 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | Black/Black |  | "
66,25545054,2020 Jeep Wrangler Rubicon,Price unavailable*,24K miles,,"17 city/25 hwy | 4-cyl, Turbo Gas, 2.0L | Automatic | Gray/Black |  | "
67,24971260,2016 Ford Fusion SE,Price unavailable*,57K miles,,"22 city/34 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Gray/Tan |  | "
68,24825895,2016 Chevrolet Cruze LS,Price unavailable*,92K miles,,"30 city/42 hwy | 4-cyl, Turbo Gas, 1.4L | Front Wheel Drive | Automatic | Black/Gray |  | "
69,24486366,2020 Honda Civic LX,"$20,998*",48K miles,,"30 city/38 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Silver/Black |  | "
70,25397911,2019 Volkswagen Tiguan SE,"$21,998*",48K miles,,"21 city/29 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | White/Black |  | "
71,25268638,2015 Jeep Compass High Altitude,"$13,998*",91K miles,,"21 city/27 hwy | 4-cyl, Gas, 2.4L | Four Wheel Drive | Automatic | Burgundy/Black |  | "
72,24818718,2019 Mitsubishi Outlander ES,"$19,998*",43K miles,,"25 city/30 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Blue/Black |  | "
73,25344556,2017 Honda Accord LX,"$18,998*",72K miles,,"27 city/36 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Silver/Gray |  | "
74,24994008,2015 Hyundai Genesis,"$16,998*",79K miles,,"16 city/24 hwy | 6-cyl, Gas, 3.8L | Rear Wheel Drive | Manual 6 Speed | Red/Black |  | "
75,25051018,2019 Ford Taurus Limited,"$19,998*",50K miles,,"18 city/26 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Silver/Black |  | "
76,24687075,2022 Volkswagen Tiguan S,"$25,998*",18K miles,,"23 city/30 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | Gray/Black |  | "
77,25485975,2022 Toyota Prius Prime Hybrid LE,Price unavailable*,29K miles,,"4-cyl, Plug-in Hybrid, 1.8L | Front Wheel Drive | Automatic | White/Black |  | "
78,25210997,2022 BMW Z4 sDrive30i,"$41,998*",26K miles,,"4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | White/Black |  | "
79,24912949,2020 Hyundai Santa Fe SEL,Price unavailable*,47K miles,,"21 city/27 hwy | 4-cyl, Gas, 2.4L | All Wheel Drive | Automatic | Gray/Black |  | "
80,25079103,2016 Hyundai Tucson ECO,Price unavailable*,124K miles,,"26 city/33 hwy | 4-cyl, Turbo Gas, 1.6L | Front Wheel Drive | Automatic | Brown/Gray |  | "
81,25306421,2022 Nissan Altima S,"$19,998*",37K miles,,"28 city/39 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Black |  | "
82,25316405,2023 Tesla Model 3,Price unavailable*,13K miles,,Electric | Rear Wheel Drive | Automatic | White/Black |  | 
83,25306417,2022 Ram 1500 Bighorn,"$37,998*",13K miles,,"8-cyl, Gas, 5.7L | Four Wheel Drive | Automatic | White/Black |  | "
84,25493217,2018 Mazda Mazda3 Sport,"$17,998*",46K miles,,"28 city/38 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Manual 5 Speed | Gray/Black |  | "
85,25351765,2019 BMW X3 XDrive30i,"$26,998*",35K miles,,"22 city/29 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Black/Black |  | "
86,24686963,2020 Honda Accord LX,"$24,998*",34K miles,,"30 city/38 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Black/Black |  | "
87,25268737,2017 Kia Niro Touring,"$17,998*",86K miles,,"46 city/40 hwy | 4-cyl, Hybrid, 1.6L | Front Wheel Drive | Automatic | Black/Black |  | "
88,24985469,2018 Mercedes-Benz GLE350,"$25,998*",42K miles,,"18 city/23 hwy | 6-cyl, Gas, 3.5L | Rear Wheel Drive | Automatic | Gray/Tan |  | "
89,25383953,2023 BMW X5 xDrive40i,"$44,998*",43K miles,,"6-cyl, Turbo Gas, 3.0L | All Wheel Drive | Automatic | White/Black |  | "
90,25306393,2022 Ram 1500 Bighorn,"$37,998*",14K miles,,"8-cyl, Gas, 5.7L | Four Wheel Drive | Automatic | White/Gray |  | "
91,25562558,2020 Hyundai Santa Fe SEL,Price unavailable*,45K miles,,"22 city/29 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Gray/Black |  | "
92,24475228,2014 Subaru Outback 3.6R Limited,"$14,998*",117K miles,,"17 city/25 hwy | 6-cyl, Gas, 3.6L | All Wheel Drive | Automatic | Gold/Tan |  | "
93,25223297,2018 Dodge Durango SRT,Price unavailable*,27K miles,,"13 city/19 hwy | 8-cyl, Gas, 6.4L | All Wheel Drive | Automatic | White/Red |  | "
94,25276461,2016 Chrysler Town and Country Touring,Price unavailable*,87K miles,,"17 city/25 hwy | 6-cyl, Gas, 3.6L | Front Wheel Drive | Automatic | White/Black |  | "
95,25079662,2014 Ford Fiesta SE,"$12,998*",51K miles,,"28 city/36 hwy | 4-cyl, Gas, 1.6L | Automatic | Black/Black |  | "
96,24284823,2014 Kia Forte EX,Price unavailable*,90K miles,,"24 city/36 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | White/Gray |  | "
97,25268738,2014 Ford Mustang,Price unavailable*,98K miles,,"19 city/29 hwy | 6-cyl, Gas, 3.7L | Automatic | Red/Black |  | "
98,25515866,2022 Nissan Altima SR,"$25,998*",9K miles,,"25 city/35 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Black/Black |  | "
99,25268289,2019 Dodge Challenger GT,"$23,998*",55K miles,"Single Owner
Reported by AutoCheck® View History Report | New Tires
Replaced 4 tires to meet our standards | Well-Equipped
Navigation System, Apple CarPlay, Parking Sensors, Rear View Camera, Remote Start","19 city/30 hwy | 6-cyl, Gas, 3.6L | Rear Wheel Drive | Automatic | White/Black |  | "
100,25398237,2019 Audi SQ5 Premium Plus,"$31,998*",49K miles,,"19 city/24 hwy | 6-cyl, Turbo Gas, 3.0L | All Wheel Drive | Automatic | Blue/Black |  | "
101,25398159,2018 Audi Q5 Premium Plus,"$26,998*",41K miles,,"23 city/27 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | White/Brown |  | "
102,24964199,2017 Nissan Sentra S,"$14,998*",49K miles,,"27 city/35 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Manual 5 Speed | White/Black |  | "
103,24911974,2018 Mazda Mazda3 Sport,"$15,998*",79K miles,,"28 city/37 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Silver/Black |  | "
104,25276509,2014 Mercedes-Benz C250 Sport,Price unavailable*,64K miles,,"22 city/31 hwy | 4-cyl, Turbo Gas, 1.8L | Rear Wheel Drive | Automatic | White/Tan |  | "
105,24999052,2017 Lexus GX 460,"$33,998*",62K miles,,"15 city/18 hwy | 8-cyl, Gas, 4.6L | Four Wheel Drive | Automatic | White/Brown |  | "
106,25215515,2018 Audi Q5 Premium Plus,"$27,998*",48K miles,,"23 city/27 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | White/Brown |  | "
107,25471722,2020 Volkswagen Tiguan S,"$19,998*",26K miles,,"22 city/29 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | Black/Black |  | "
108,25268039,2016 Chevrolet Silverado 1500 Work Truck,"$20,998*",117K miles,,"18 city/24 hwy | 6-cyl, Gas, 4.3L | Rear Wheel Drive | Automatic | 6.5 ft | White/Gray |  | "
109,24283616,2016 Jeep Cherokee Latitude,"$16,998*",65K miles,,"21 city/28 hwy | 4-cyl, Gas, 2.4L | Four Wheel Drive | Automatic | Silver/Black |  | "
110,24862196,2020 Land Rover Discovery Sport S,"$25,998*",41K miles,,"20 city/27 hwy | 4-cyl, Turbo Gas, 2.0L | Four Wheel Drive | Automatic | White/Black |  | "
111,25268927,2018 Honda Accord Sport,"$26,998*",30K miles,,"22 city/32 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | Red/Black |  | "
112,25515966,2018 Honda Civic SI,Price unavailable*,41K miles,,"28 city/38 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Manual 5 Speed | Gray/Black |  | "
113,24733550,2017 Hyundai Elantra SE,Price unavailable*,51K miles,,"29 city/38 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Gold/Tan |  | "
114,25215397,2015 Ford F150 XLT,Price unavailable*,71K miles,,"18 city | 6-cyl, Turbo Gas, 2.7L | Four Wheel Drive | Automatic | White/Gray |  | "
115,25351685,2022 Nissan Altima SV,Price unavailable*,43K miles,,"27 city/37 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Silver/Black |  | "
116,25485763,2021 BMW X5 xDrive40i,"$42,998*",39K miles,,"6-cyl, Turbo Gas, 3.0L | All Wheel Drive | Automatic | White/Brown |  | "
117,24759610,2019 Subaru Ascent Premium,Price unavailable*,54K miles,,"21 city/27 hwy | 4-cyl, Turbo Gas, 2.4L | All Wheel Drive | Automatic | Brown/Black |  | "
118,24955288,2020 Kia Optima LX,Price unavailable*,46K miles,,"25 city/35 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Purple/Black |  | "
119,25276158,2014 Jeep Compass Sport,"$13,998*",88K miles,,"23 city/30 hwy | 4-cyl, Gas, 2.0L | Automatic | Gray/Black |  | "
120,25210978,2021 Audi Q5 Premium Plus,"$30,998*",34K miles,,"4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Silver/Black |  | "
121,24956859,2020 Acura MDX,"$30,998*",32K miles,,"20 city/27 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | White/Black |  | "
122,25305848,2021 Mercedes-Benz GLB250,Price unavailable*,40K miles,,"4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | White/Black |  | "
123,24271467,2013 Nissan Altima SV,Price unavailable*,118K miles,,"27 city/38 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Silver/Black |  | "
124,24934925,2020 Hyundai Palisade Limited,"$33,998*",52K miles,,"19 city/24 hwy | 6-cyl, Gas, 3.8L | All Wheel Drive | Automatic | White/Tan |  | "
125,25306950,2015 Nissan Pathfinder S,Price unavailable*,61K miles,,"20 city/27 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
126,24759771,2017 Chevrolet Tahoe LT,"$29,998*",100K miles,,"16 city/22 hwy | 8-cyl, Gas, 5.3L | Four Wheel Drive | Automatic | Black/Black |  | "
127,25317338,2016 Chevrolet Spark EV LT,Price unavailable*,46K miles,,Electric | Front Wheel Drive | Automatic | White/Black |  | 
128,24686948,2022 Toyota Prius XLE,"$27,998*",20K miles,,"4-cyl, Hybrid, 1.8L | Front Wheel Drive | Automatic | White/Black |  | "
129,25010156,2012 Mazda Mazda3 I Touring,Price unavailable*,103K miles,,"24 city/33 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Blue/Black |  | "
130,25010810,2013 Honda Odyssey EX-L,"$19,998*",68K miles,,"18 city/27 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Burgundy/Gray |  | "
131,24284761,2012 Dodge Challenger SXT,Price unavailable*,88K miles,"Low Miles Per Year
Less than 9,000 miles per year | The Basics
Smart Key, Alloy Wheels, Rear Spoiler, Cloth Seats, Cruise Control | Optional MaxCare® plan
Coverage up to 150000 odometer miles or 48 months Learn More","18 city/27 hwy | 6-cyl, Gas, 3.6L | Rear Wheel Drive | Automatic | Black/Black | None | "
132,24332762,2013 Ford Escape SE,Price unavailable*,128K miles,,"23 city/33 hwy | 4-cyl, Turbo Gas, 1.6L | Front Wheel Drive | Automatic | White/Black |  | "
133,24912478,2020 Kia Soul S,"$15,998*",70K miles,,"29 city/35 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Gray/Black |  | "
134,25305829,2013 Volkswagen Passat SE,"$11,599*",100K miles,,"22 city/31 hwy | 5-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Silver/Black |  | "
135,25078873,2012 Ford Explorer XLT,Price unavailable*,118K miles,,"17 city/23 hwy | 6-cyl, Gas, 3.5L | Four Wheel Drive | Automatic | Gray/Tan |  | "
136,25317216,2017 Hyundai Elantra Limited,"$17,998*",20K miles,,"29 city/38 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Red/Gray |  | "
137,24285188,2014 Nissan Altima S,"$11,599*",126K miles,,"27 city/38 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Tan |  | "
138,25040036,2015 Dodge Grand Caravan R/T,"$24,998*",13K miles,,"17 city/25 hwy | 6-cyl, Gas, 3.6L | Front Wheel Drive | Automatic | White/Black |  | "
139,25317073,2019 Honda Civic EX,"$23,998*",26K miles,,"31 city/40 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
140,25052276,2018 BMW 330 I,"$22,998*",24K miles,,"24 city/34 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | Black/Black |  | "
141,25223685,2017 Nissan Titan PRO-4X,Price unavailable*,124K miles,,"15 city/20 hwy | 8-cyl, Gas, 5.6L | Four Wheel Drive | Automatic | 5.5 ft | Silver/Black |  | "
142,25306994,2013 Nissan Versa SV,"$9,998*",108K miles,,"31 city/40 hwy | 4-cyl, Gas, 1.6L | Front Wheel Drive | Automatic | Gray/Black |  | "
143,25052379,2019 Subaru Outback 2.5I Premium,Price unavailable*,55K miles,,"25 city/32 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Blue/Black |  | "
