,id,title,price,mileage,highlight,overview
36,25562154,2020 Chevrolet Equinox LT,"$19,998*",53K miles,,"26 city/31 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Blue/Gray |  | "
37,25562581,2020 Subaru Outback Premium,"$25,998*",41K miles,,"26 city/33 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Silver/Gray |  | "
38,25276866,2016 Nissan Versa SV,Price unavailable*,75K miles,,"31 city/40 hwy | 4-cyl, Gas, 1.6L | Front Wheel Drive | Automatic | White/Black |  | "
39,25175752,2023 Hyundai Elantra Hybrid Limited,Price unavailable*,19K miles,,"49 city/52 hwy | 4-cyl, Hybrid, 1.6L | Front Wheel Drive | Automatic | Blue/Gray |  | "
40,25561752,2020 Kia Niro LX,"$21,998*",26K miles,,"51 city/46 hwy | 4-cyl, Hybrid, 1.6L | Front Wheel Drive | Automatic | Gray/Gray |  | "
41,25317139,2021 Land Rover Range Rover Sport HSE Dynamic,Price unavailable*,34K miles,,"17 city/22 hwy | 8-cyl, Supercharged Gas, 5.0L | Four Wheel Drive | Automatic | Gray/Black |  | "
42,25583410,2012 Lexus IS 250,Price unavailable*,111K miles,,"21 city/30 hwy | 6-cyl, Gas, 2.5L | Rear Wheel Drive | Automatic | Silver/Black |  | "
43,24419831,2019 Land Rover Range Rover Velar R-Dynamic HSE,"$49,998*",33K miles,,"18 city/24 hwy | 6-cyl, Supercharged Gas, 3.0L | Four Wheel Drive | Automatic | Silver/Tan |  | "
44,25363383,2020 Chevrolet Equinox LT,"$22,998*",27K miles,,"26 city/31 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | White/Black |  | "
45,25583283,2020 Ford F150 XLT,"$39,998*",30K miles,,"16 city/22 hwy | 6-cyl, Turbo Gas, 3.5L | Four Wheel Drive | Automatic | Gray/Gray |  | "
46,25223639,2018 Ford F250 XLT,Price unavailable*,90K miles,,"8-cyl, Gas, 6.2L | Four Wheel Drive | Automatic | Silver/Gray |  | "
47,25277198,2016 Toyota Tundra SR5,Price unavailable*,70K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
Navigation System, Running Boards, Parking Sensors, Blind Spot Monitor, Rear View Camera","13 city/18 hwy | 8-cyl, Gas, 5.7L | Rear Wheel Drive | Automatic | Gray/Gray | None | "
48,25372250,2022 Buick Enclave Essence,Price unavailable*,43K miles,,"6-cyl, Gas, 3.6L | Front Wheel Drive | Automatic | White/Black |  | "
49,25402101,2021 Lexus GX 460 Premium,"$44,998*",23K miles,,"15 city/19 hwy | 8-cyl, Gas, 4.6L | Four Wheel Drive | Automatic | White/Tan |  | "
50,25562627,2023 Honda Odyssey Elite,Price unavailable*,22K miles,,"19 city/28 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Silver/Gray |  | "
51,25563069,2022 Jeep Gladiator Willy's,"$35,998*",26K miles,,"6-cyl, Gas, 3.6L | Automatic | 5 ft | Black/Black |  | "
52,25268026,2015 Ram 1500 Bighorn,Price unavailable*,88K miles,,"15 city/21 hwy | 8-cyl, Gas, 5.7L | Four Wheel Drive | Automatic | 6 ft | White/Gray |  | "
53,25276941,2020 Cadillac CT4 Luxury,"$24,998*",44K miles,,"23 city/34 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | Gray/Gray |  | "
54,25316087,2013 Porsche Boxster,Price unavailable*,50K miles,,"20 city/30 hwy | 6-cyl, Gas, 2.7L | Automatic | Blue/Gray |  | "
55,24826041,2020 Ford F250 Platinum,"$60,998*",87K miles,,"8-cyl, Turbo Diesel, 6.7L | Four Wheel Drive | Automatic | Gray/Black |  | "
56,25277469,2019 Ford F150 XLT,Price unavailable*,46K miles,,"19 city/24 hwy | 6-cyl, Turbo Gas, 2.7L | Four Wheel Drive | Automatic | White/Gray |  | "
57,25317230,2021 Toyota Venza Hybrid Limited,"$36,998*",24K miles,,"40 city/37 hwy | 4-cyl, Hybrid, 2.5L | All Wheel Drive | Automatic | Blue/Black |  | "
58,25363353,2019 Buick Encore Preferred,Price unavailable*,36K miles,"New Pair of Tires
Replaced 2 tires to meet our standards | Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
Apple CarPlay, Leatherette & Cloth, Rear View Camera, Turbo charged engine, Bluetooth Technology","25 city/30 hwy | 4-cyl, Turbo Gas, 1.4L | Front Wheel Drive | Automatic | Silver/Tan | None | "
59,25516116,2023 Kia Sportage LX,Price unavailable*,42K miles,,"25 city/32 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
60,25561670,2023 Toyota Corolla LE,"$22,998*",19K miles,,"4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Gray/Black |  | "
61,25560164,2021 Toyota Camry SE,"$25,998*",29K miles,,"4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Blue/Black |  | "
62,25277333,2016 Mazda CX-5 Touring,"$14,599*",109K miles,,"26 city/33 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Black |  | "
63,25276630,2018 Mercedes-Benz GLS450,Price unavailable*,56K miles,"New Tires
Replaced 4 tires to meet our standards | Loaded
Panoramic Sunroof, Third Row Seat, Automated Cruise Control, 4WD/AWD, Navigation System | Premium Audio
Harman Kardon Sound","17 city/22 hwy | 6-cyl, Turbo Gas, 3.0L | All Wheel Drive | Automatic | Gray/Black | Leased vehicle | "
64,25583331,2017 Nissan Frontier SV,Price unavailable*,102K miles,,"15 city/21 hwy | 6-cyl, Gas, 4.0L | Four Wheel Drive | Automatic | 4.5 ft | Silver/Gray |  | "
65,25371921,2020 Cadillac XT5 Sport,"$32,998*",39K miles,,"18 city/25 hwy | 6-cyl, Gas, 3.6L | All Wheel Drive | Automatic | White/Gray |  | "
66,25493405,2013 Kia Soul,"$9,998*",115K miles,,"25 city/30 hwy | 4-cyl, Gas, 1.6L | Front Wheel Drive | Manual 6 Speed | Black/Black |  | "
67,24910755,2022 Toyota Camry Hybrid XSE,Price unavailable*,9K miles,,"4-cyl, Hybrid, 2.5L | Front Wheel Drive | Automatic | Silver/Black |  | "
68,25493503,2017 Ram 1500 Laramie,"$28,998*",92K miles,,"16 city/23 hwy | 6-cyl, Turbo Diesel, 3.0L | Four Wheel Drive | Automatic | 5.5 ft | Gray/Black |  | "
69,25217652,2021 Nissan Armada Platinum,Price unavailable*,15K miles,,"14 city/19 hwy | 8-cyl, Gas, 5.6L | Rear Wheel Drive | Automatic | Silver/Black |  | "
70,25276007,2022 Nissan Pathfinder SL,Price unavailable*,17K miles,,"21 city/26 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Red/Black |  | "
71,25398512,2021 Kia K5 LX,"$22,998*",30K miles,,"29 city/38 hwy | 4-cyl, Turbo Gas, 1.6L | Front Wheel Drive | Automatic | Gray/Black |  | "
72,24745740,2013 Mini Cooper,"$12,998*",69K miles,,"29 city/37 hwy | 4-cyl, Gas, 1.6L | Manual 6 Speed | Orange/Gray |  | "
73,24296487,2013 Chevrolet Spark LT,"$8,998*",106K miles,,"32 city/38 hwy | 4-cyl, Gas, 1.2L | Front Wheel Drive | Manual 5 Speed | Red/Black |  | "
74,24984867,2013 Subaru Impreza WRX Limited,Price unavailable*,108K miles,,"17 city/25 hwy | 4-cyl, Turbo Gas, 2.5L | All Wheel Drive | Manual 5 Speed | Blue/Black |  | "
75,25124638,2021 Ford Bronco Sport Big Bend,Price unavailable*,13K miles,,"25 city/28 hwy | 3-cyl, Turbo Gas, 1.5L | Four Wheel Drive | Automatic | White/Gray |  | "
76,25052570,2018 Mazda CX-9 Touring,"$23,998*",58K miles,,"22 city/28 hwy | 4-cyl, Turbo Gas, 2.5L | Front Wheel Drive | Automatic | Black/Black |  | "
77,25051399,2013 Toyota Prius Three,"$14,599*",93K miles,,"51 city/48 hwy | 4-cyl, Hybrid, 1.8L | Front Wheel Drive | Automatic | Black/Gray |  | "
78,25124710,2017 Jeep Patriot Latitude,"$14,599*",97K miles,,"20 city/25 hwy | 4-cyl, Gas, 2.4L | Four Wheel Drive | Automatic | Silver/Gray |  | "
79,25125207,2016 Ford Fusion SE,"$12,599*",128K miles,,"22 city/34 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Black/Black |  | "
80,25125142,2019 Toyota Corolla Hatchback SE,"$20,998*",42K miles,,"32 city/42 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Blue/Gray |  | "
