,id,title,price,mileage,highlight,overview
12,24913028,2013 Chevrolet Volt,"$14,998*",58K miles,,"35 city/40 hwy | 4-cyl, Plug-in Hybrid, 1.4L | Front Wheel Drive | Automatic | Blue/Black |  | "
13,25215339,2016 Nissan Versa S,"$10,998*",94K miles,,"27 city/36 hwy | 4-cyl, Gas, 1.6L | Front Wheel Drive | Manual 5 Speed | Black/Black |  | "
14,25459968,2022 Honda Insight EX,Price unavailable*,15K miles,,"55 city/49 hwy | 4-cyl, Hybrid, 1.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
15,25527864,2022 BMW X3 sDrive30i,Price unavailable*,44K miles,,"4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | White/Black |  | "
16,25486050,2023 Mazda CX-30 Carbon Edition,"$28,998*",5K miles,,"26 city/33 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Gray/Red |  | "
17,25397776,2017 Ford Fusion SE,"$14,998*",75K miles,,"21 city/32 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Black |  | "
18,25470206,2020 Hyundai Ioniq Hybrid SE,"$19,998*",55K miles,,"55 city/54 hwy | 4-cyl, Hybrid, 1.6L | Front Wheel Drive | Automatic | Red/Gray |  | "
19,24971598,2022 Lexus NX 250,"$39,998*",11K miles,,"25 city/32 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Black/Black |  | "
20,25515684,2023 Audi S3 Premium,"$38,998*",10K miles,,"4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Blue/Black |  | "
21,24912339,2022 Ford Maverick XL,"$24,998*",70K miles,,"4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | Gray/Black |  | "
22,25378968,2021 Volvo XC90 Recharge PHEV T8 R-Design,Price unavailable*,34K miles,,"4-cyl, Plug-in Hybrid, 2.0L | All Wheel Drive | Automatic | Gray/Black |  | "
23,25515640,2022 Honda Civic LX,"$23,998*",34K miles,,"31 city/40 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Gray/Gray |  | "
24,25486051,2023 Audi A4 Premium,Price unavailable*,9K miles,,"4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Gray/Black |  | "
25,24971765,2020 BMW 840 I,"$46,998*",30K miles,,"23 city/30 hwy | 6-cyl, Turbo Gas, 3.0L | Rear Wheel Drive | Automatic | Blue/Brown |  | "
26,25398327,2020 Chrysler Pacifica Touring L,Price unavailable*,67K miles,,"19 city/28 hwy | 6-cyl, Gas, 3.6L | Front Wheel Drive | Automatic | Gray/Black |  | "
27,25470396,2021 Audi Q3 Premium,"$23,998*",58K miles,,"22 city/30 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Blue/Black |  | "
28,25486444,2019 Mercedes-Benz GLA250,"$23,998*",44K miles,,"23 city/31 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | White/Tan |  | "
29,24173138,2014 Mini Cooper Countryman S,"$15,998*",38K miles,,"26 city/32 hwy | 4-cyl, Turbo Gas, 1.6L | Front Wheel Drive | Automatic | Black/Black |  | "
30,25216295,2023 Nissan Rogue S,"$26,998*",8K miles,,"30 city/37 hwy | 3-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Black/Black |  | "
31,25216024,2024 Toyota Corolla LE,"$23,998*",12K miles,,"4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | White/Gray |  | "
32,25398513,2017 Jaguar F-Pace Prestige,"$23,998*",67K miles,,"18 city/23 hwy | 6-cyl, Supercharged Gas, 3.0L | All Wheel Drive | Automatic | White/Black |  | "
33,25486343,2020 Tesla Model 3 Long Range,"$34,998*",13K miles,,Electric | All Wheel Drive | Automatic | Red/Black |  | 
34,25052259,2019 Tesla Model 3 Standard Range,"$26,998*",56K miles,,Electric | Rear Wheel Drive | Automatic | Black/Black |  | 
35,25485639,2019 Chevrolet Silverado 1500 LD LT,Price unavailable*,53K miles,,"15 city/22 hwy | 8-cyl, Gas, 5.3L | Rear Wheel Drive | Automatic | 6.5 ft | White/Black |  | "
36,25397728,2017 Mercedes-Benz C300,"$20,998*",50K miles,,"24 city/34 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | White/Black |  | "
37,25398233,2021 Audi Q7 Premium,Price unavailable*,42K miles,,"19 city | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Black/Black |  | "
38,25398577,2020 Acura MDX Sport Hybrid Advance,Price unavailable*,52K miles,,"26 city/27 hwy | 6-cyl, Hybrid, 3.0L | All Wheel Drive | Automatic | White/Tan |  | "
39,25485880,2022 Ford F150 XL,Price unavailable*,3K miles,,"6-cyl, Turbo Gas, 2.7L | Four Wheel Drive | Automatic | Silver/Black |  | "
40,25306479,2022 Volkswagen Taos SE,Price unavailable*,9K miles,,"28 city/36 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | White/Gray |  | "
41,25516158,2023 GMC Acadia SLT,"$30,998*",19K miles,,"29 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | Red/Black |  | "
42,25397685,2019 Kia Niro EX,Price unavailable*,40K miles,,"51 city/46 hwy | 4-cyl, Hybrid, 1.6L | Front Wheel Drive | Automatic | Black/Black |  | "
43,25398582,2017 BMW 330 I,"$24,998*",10K miles,,"23 city/34 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | Silver/Black |  | "
44,25397991,2021 Mazda CX-30 Premium,"$25,998*",20K miles,,"24 city | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Black/Black |  | "
45,25486022,2019 Buick Encore Preferred,"$16,998*",66K miles,,"25 city/30 hwy | 4-cyl, Turbo Gas, 1.4L | Front Wheel Drive | Automatic | Gray/Black |  | "
46,25471341,2021 Audi Q7 Premium Plus,"$33,998*",55K miles,,"6-cyl, Turbo Gas, 3.0L | All Wheel Drive | Automatic | White/Black |  | "
47,25215454,2020 Land Rover Range Rover Velar S,"$37,998*",47K miles,,"21 city/27 hwy | 4-cyl, Turbo Gas, 2.0L | Four Wheel Drive | Automatic | White/Black |  | "
48,25397962,2019 Infiniti QX50 Luxe,Price unavailable*,54K miles,,"24 city/30 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Silver/Black |  | "
49,25052320,2021 Hyundai Kona SEL Plus,"$20,998*",22K miles,,"27 city/33 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Black/Black |  | "
50,25486437,2017 Ford Fusion SE,"$14,998*",84K miles,,"4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
51,25052662,2018 Jeep Wrangler All-New Sport S,"$26,998*",46K miles,,"17 city/25 hwy | 4-cyl, Turbo Gas, 2.0L | Automatic | Gray/Black |  | "
52,25306865,2023 Toyota 4Runner TRD Off Road Premium,"$41,998*",24K miles,,"6-cyl, Gas, 4.0L | Four Wheel Drive | Automatic | White/Black |  | "
53,25516249,2021 Nissan Sentra SV,"$20,998*",35K miles,,"4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Silver/Black |  | "
54,25486521,2018 Jeep Grand Cherokee Overland,"$28,998*",60K miles,,"21 city/28 hwy | 6-cyl, Turbo Diesel, 3.0L | Four Wheel Drive | Automatic | White/Tan |  | "
55,25486065,2015 Toyota Prius c Three,"$19,998*",31K miles,,"53 city/46 hwy | 4-cyl, Hybrid, 1.5L | Front Wheel Drive | Automatic | Red/Black |  | "
56,25486424,2022 Audi Q8 Premium Plus,"$50,998*",42K miles,,"18 city/23 hwy | 6-cyl, Turbo Gas, 3.0L | All Wheel Drive | Automatic | White/Brown |  | "
57,25306503,2018 Chevrolet Spark LS,"$13,998*",59K miles,,"30 city/38 hwy | 4-cyl, Gas, 1.4L | Front Wheel Drive | Automatic | Red/Black |  | "
58,24824209,2022 Honda Civic EX,"$24,998*",34K miles,,"33 city/42 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Silver/Black |  | "
59,25471170,2021 Ram 1500 Classic SLT,"$27,998*",57K miles,,"16 city/23 hwy | 6-cyl, Gas, 3.6L | Four Wheel Drive | Automatic | 5.5 ft | Gray/Gray |  | "
60,25281369,2017 Mercedes-Benz C300,Price unavailable*,50K miles,,"23 city/30 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | Black/Black |  | "
61,25011271,2021 Buick Enclave Essence,"$26,998*",43K miles,,"6-cyl, Gas, 3.6L | Front Wheel Drive | Automatic | White/Gray |  | "
62,25486277,2015 Toyota Tundra SR,Price unavailable*,33K miles,,"13 city/17 hwy | 8-cyl, Gas, 5.7L | Four Wheel Drive | Automatic | Silver/Gray |  | "
63,25458781,2020 Volkswagen Tiguan S,"$19,998*",41K miles,,"20 city/27 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Black/Black |  | "
64,24972069,2020 Subaru Impreza Sport,Price unavailable*,42K miles,,"27 city/35 hwy | 4-cyl, Gas, 2.0L | All Wheel Drive | Automatic | Silver/Black |  | "
65,25216433,2020 Hyundai Elantra SE,Price unavailable*,31K miles,,"30 city/40 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Red/Gray |  | "
66,25222725,2017 GMC Yukon XL 1500 Denali,"$38,998*",67K miles,,"14 city/20 hwy | 8-cyl, Gas, 6.2L | Four Wheel Drive | Automatic | Gold/Black |  | "
67,25515665,2020 Ford Escape Hybrid SE Sport,"$25,998*",31K miles,,"44 city/37 hwy | 4-cyl, Hybrid, 2.5L | Front Wheel Drive | Automatic | Black/Tan |  | "
68,24971344,2017 Volkswagen Golf SE,Price unavailable*,49K miles,,"25 city/35 hwy | 4-cyl, Turbo Gas, 1.8L | Front Wheel Drive | Automatic | Gray/Black |  | "
69,25397733,2022 Mazda CX-5 2.5 S Preferred Package,Price unavailable*,9K miles,,"24 city/30 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Gray/White |  | "
70,25516188,2020 Ford Fusion SE,"$21,998*",17K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Mileage
Under 20,000 Miles | Loaded
4WD/AWD, Sunroof(s), Apple CarPlay, Lane Departure Warning, Parking Sensors","20 city/29 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | White/Black | None | "
71,25229433,2020 Kia Telluride SX,Price unavailable*,75K miles,,"20 city/26 hwy | 6-cyl, Gas, 3.8L | Front Wheel Drive | Automatic | Gray/Tan |  | "
72,25398553,2018 Lexus RX 350,"$29,998*",40K miles,"Single Owner
Reported by AutoCheck® View History Report | New Tires
Replaced 4 tires to meet our standards | Low Miles Per Year
Less than 9,000 miles per year","20 city/27 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Silver/Black | None | "
73,25372111,2023 Kia Soul LX,Price unavailable*,23K miles,,"29 city/35 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Gray/Gray |  | "
74,25050950,2014 BMW 328 XI,"$15,998*",72K miles,"Single Owner
Reported by AutoCheck® View History Report | New Tires
Replaced 4 tires to meet our standards | Low Miles Per Year
Less than 9,000 miles per year","22 city/33 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Blue/Tan |  | "
75,25397977,2017 Toyota Sienna SE,Price unavailable*,76K miles,,"19 city/27 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
76,25471414,2022 Ram 2500 Bighorn,Price unavailable*,52K miles,,"6-cyl, Turbo Diesel, 6.7L | Four Wheel Drive | Automatic | White/Gray |  | "
77,25215387,2018 Chevrolet Silverado 1500 Work Truck,"$21,998*",112K miles,,"8-cyl, Gas, 5.3L | Rear Wheel Drive | Automatic | 6.5 ft | White/Black |  | "
78,25486382,2023 Toyota RAV4 LE,"$30,998*",7K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Mileage
Under 20,000 Miles | Well-Equipped
Automated Cruise Control, 4WD/AWD, Apple CarPlay, Lane Departure Warning, Blind Spot Monitor","4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Red/Gray |  | "
79,25398571,2021 BMW 330 I,"$28,998*",32K miles,,"26 city/36 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | White/Black |  | "
80,25515638,2020 Ram 1500 Classic SLT,Price unavailable*,7K miles,,"15 city/21 hwy | 8-cyl, Gas, 5.7L | Four Wheel Drive | Automatic | 6 ft | Silver/Gray |  | "
81,24971946,2022 Cadillac CT4 Premium Luxury,"$29,998*",18K miles,,"23 city/34 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | White/Black |  | "
82,25516246,2021 Jeep Grand Cherokee Limited,"$32,998*",19K miles,,"18 city/25 hwy | 6-cyl, Gas, 3.6L | Four Wheel Drive | Automatic | Red/Tan |  | "
83,25516376,2021 BMW 740 I,Price unavailable*,46K miles,,"22 city/29 hwy | 6-cyl, Turbo Gas, 3.0L | Rear Wheel Drive | Automatic | White/Black |  | "
84,25515863,2022 BMW 330 Plug In Hybrid,Price unavailable*,38K miles,,"4-cyl, Plug-in Hybrid, 2.0L | Rear Wheel Drive | Automatic | White/Tan |  | "
85,25486266,2018 Ram 1500 Tradesman,"$26,998*",26K miles,,"17 city/25 hwy | 6-cyl, Gas, 3.6L | Rear Wheel Drive | Automatic | 6 ft | White/Gray |  | "
86,25306651,2022 Toyota RAV4 Hybrid LE,"$33,998*",20K miles,,"41 city | 4-cyl, Hybrid, 2.5L | All Wheel Drive | Automatic | White/Black |  | "
87,25216297,2019 Jeep Cherokee Latitude Plus,"$19,998*",63K miles,,"22 city/31 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Black/Black |  | "
88,25486331,2023 Hyundai Elantra SEL,Price unavailable*,37K miles,,"30 city/40 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | White/Gray |  | "
89,25051216,2023 Toyota Prius XLE,Price unavailable*,8K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Mileage
Under 20,000 Miles | Well-Equipped
Automated Cruise Control, Apple CarPlay, Heated Steering Wheel, Lane Departure Warning, Parking Sensors","52 city/52 hwy | 4-cyl, Hybrid, 2.0L | Front Wheel Drive | Automatic | Black/Black |  | "
90,25398326,2021 Mazda CX-5 Grand Touring,Price unavailable*,21K miles,,"25 city/31 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Black/Black |  | "
91,25011284,2022 Toyota Corolla LE,Price unavailable*,20K miles,,"30 city/38 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Silver/Black |  | "
92,25485696,2017 Volkswagen Golf Alltrack SE,"$15,998*",92K miles,"Single Owner
Reported by AutoCheck® View History Report | Loaded
Panoramic Sunroof, 4WD/AWD, Apple CarPlay, Leatherette Seats, Rear View Camera | Premium Audio
Fender Audio","22 city/30 hwy | 4-cyl, Turbo Gas, 1.8L | All Wheel Drive | Automatic | Silver/Black |  | "
93,25398216,2014 Kia Soul +,"$14,998*",18K miles,"New Tires
Replaced 4 tires to meet our standards | Low Mileage
Under 20,000 Miles | The Basics
Bluetooth Technology, Alloy Wheels, Cloth Seats, Cruise Control, Satellite Radio Ready","23 city/31 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Silver/Black |  | "
94,25229686,2023 Lexus RZ 450e Premium,"$49,998*",1K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Mileage
Under 20,000 Miles | Loaded
A/C Seat(s), Automated Cruise Control, 4WD/AWD, Skylight(s), Apple CarPlay",Electric | All Wheel Drive | Automatic | White/Gray |  | 
95,25516229,2022 Chevrolet Malibu LT,"$20,998*",33K miles,"Single Owner
Reported by AutoCheck® View History Report | New Pair of Tires
Replaced 2 tires to meet our standards | Well-Equipped
Apple CarPlay, Rear View Camera, Remote Start, Front Seat Heaters, Turbo charged engine","4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | White/Black |  | "
96,25428807,2023 Toyota Sienna Hybrid LE,Price unavailable*,24K miles,"Single Owner
Reported by AutoCheck® View History Report | Well-Equipped
Third Row Seat, Automated Cruise Control, Apple CarPlay, Lane Departure Warning, Blind Spot Monitor | Manufacturer Warranty
Balance of 3 Years or 36,000 Miles may apply. See store for details Learn More","4-cyl, Hybrid, 2.5L | Front Wheel Drive | Automatic | Black/Black |  | "
97,25039456,2021 Mercedes-Benz GLE350,Price unavailable*,18K miles,,"19 city/26 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Black/Black |  | "
98,25459971,2022 Honda HR-V LX,"$20,998*",52K miles,"Well-Equipped
Parking Sensors, Rear View Camera, Bluetooth Technology, Alloy Wheels, Cloth Seats | Optional MaxCare® plan
Coverage up to 150000 odometer miles or 60 months Learn More","28 city/34 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Gray/Black | None | "
99,25398285,2018 Chevrolet Traverse Premier,"$31,998*",34K miles,"Single Owner
Reported by AutoCheck® View History Report | New Tires
Replaced 4 tires to meet our standards | Low Miles Per Year
Less than 9,000 miles per year","17 city/25 hwy | 6-cyl, Gas, 3.6L | All Wheel Drive | Automatic | Red/Tan |  | "
100,25051260,2018 Subaru Outback 2.5I,"$24,998*",30K miles,"New Tires
Replaced 4 tires to meet our standards | Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
4WD/AWD, Apple CarPlay, Rear View Camera, Bluetooth Technology, Alloy Wheels","25 city/32 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | White/Black |  | "
101,25486039,2019 Toyota Camry XSE,"$27,998*",31K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Miles Per Year
Less than 9,000 miles per year | The Basics
Panoramic Sunroof, Automated Cruise Control, Leather Seats, Navigation System, Apple CarPlay","22 city/32 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Red/Black |  | "
102,25486071,2022 Toyota Corolla LE,Price unavailable*,11K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Mileage
Under 20,000 Miles | Well-Equipped
Automated Cruise Control, Apple CarPlay, Lane Departure Warning, Rear View Camera, Bluetooth Technology","30 city/38 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Silver/Gray |  | "
103,25486523,2022 Toyota RAV4 Hybrid SE,"$33,998*",39K miles,"Single Owner
Reported by AutoCheck® View History Report | Well-Equipped
Automated Cruise Control, 4WD/AWD, Sunroof(s), Apple CarPlay, Heated Steering Wheel | Optional MaxCare® plan
Coverage up to 150000 odometer miles or 60 months Learn More","38 hwy | 4-cyl, Hybrid, 2.5L | All Wheel Drive | Automatic | Black/Black |  | "
104,24538067,2020 Lexus RX 350,"$33,998*",25K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
Automated Cruise Control, Apple CarPlay, Lane Departure Warning, Leatherette Seats, Rear View Camera","20 city/27 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Black/Tan |  | "
105,25401080,2021 Kia Seltos EX,"$22,998*",26K miles,"Single Owner
Reported by AutoCheck® View History Report | New Tires
Replaced 4 tires to meet our standards | Low Miles Per Year
Less than 9,000 miles per year","27 city/31 hwy | 4-cyl, Gas, 2.0L | All Wheel Drive | Automatic | Blue/Black |  | "
106,24787674,2015 Mazda MX-5 Miata Grand Touring,Price unavailable*,38K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
Hard Top, Leather Seats, Front Seat Heaters, BOSE Sound System, Alloy Wheels","21 city/28 hwy | 4-cyl, Gas, 2.0L | Rear Wheel Drive | Manual 6 Speed | Silver/Black |  | "
107,25398293,2019 Lexus NX 300,Price unavailable*,44K miles,"New Tires
Replaced 4 tires to meet our standards | Low Miles Per Year
Less than 9,000 miles per year | Loaded
A/C Seat(s), Automated Cruise Control, 4WD/AWD, Sunroof(s), Apple CarPlay","22 city/28 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | White/Tan |  | "
108,25486427,2022 Nissan Rogue SL,Price unavailable*,9K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Mileage
Under 20,000 Miles | Loaded
Panoramic Sunroof, Automated Cruise Control, Leather Seats, Apple CarPlay, Heated Steering Wheel","29 city/36 hwy | 3-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Silver/Black |  | "
109,25397731,2020 Subaru Outback Limited,"$22,998*",74K miles,"Single Owner
Reported by AutoCheck® View History Report | Well-Equipped
Automated Cruise Control, 4WD/AWD, Leather Seats, Apple CarPlay, Lane Departure Warning | Premium Audio
Harman Kardon Sound","26 city/33 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Black/Black |  | "
110,25051938,2020 Kia Soul GT-Line,Price unavailable*,59K miles,"Single Owner
Reported by AutoCheck® View History Report | New Pair of Tires
Replaced 2 tires to meet our standards | Well-Equipped
Sunroof(s), Apple CarPlay, Lane Departure Warning, Blind Spot Monitor, Rear View Camera","27 city/33 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Red/Black | None | "
111,25052772,2016 Mazda MX-5 Miata Grand Touring,"$21,998*",31K miles,"Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
Leather Seats, Navigation System, Lane Departure Warning, Blind Spot Monitor, Front Seat Heaters | Fuel Efficient
27 City / 36 Hwy","27 city/36 hwy | 4-cyl, Gas, 2.0L | Rear Wheel Drive | Automatic | Red/Tan |  | "
112,25397759,2019 Honda HR-V EX,"$24,998*",4K miles,"Low Mileage
Under 20,000 Miles | Loaded
Automated Cruise Control, 4WD/AWD, Sunroof(s), Apple CarPlay, Lane Departure Warning | Optional MaxCare® plan
Coverage up to 150000 odometer miles or 60 months Learn More","26 city/31 hwy | 4-cyl, Gas, 1.8L | All Wheel Drive | Automatic | White/Black |  | "
113,25515683,2019 Honda Odyssey EX-L,"$31,998*",38K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
Third Row Seat, Automated Cruise Control, Leather Seats, Sunroof(s), Apple CarPlay","19 city/28 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Brown/Brown |  | "
114,25626807,2021 Chevrolet Malibu LT,Price unavailable*,58K miles,,"4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Black/Black |  | "
115,25216318,2020 Subaru Outback Premium,"$24,998*",46K miles,,"26 city/33 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Blue/Black |  | "
116,25215245,2019 Audi SQ5 Premium Plus,Price unavailable*,59K miles,,"19 city/24 hwy | 6-cyl, Turbo Gas, 3.0L | All Wheel Drive | Automatic | Silver/Gray |  | "
117,25485941,2017 Buick Encore Preferred,"$20,998*",4K miles,,"24 city/30 hwy | 4-cyl, Turbo Gas, 1.4L | All Wheel Drive | Automatic | White/Tan |  | "
118,25306857,2023 Toyota Camry SE,"$26,998*",15K miles,,"4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Silver/Black |  | "
119,25398525,2019 Jeep Grand Cherokee Laredo E,"$23,998*",48K miles,,"18 city/25 hwy | 6-cyl, Gas, 3.6L | Four Wheel Drive | Automatic | Black/Black |  | "
120,25052783,2018 Toyota RAV4 XLE,Price unavailable*,38K miles,,"23 city/30 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Black |  | "
121,25485695,2020 Nissan Pathfinder Platinum,"$26,998*",50K miles,,"20 city/27 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Red/Black |  | "
122,25398312,2018 Mazda CX-5 Touring,"$23,998*",32K miles,,"24 city/30 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Black/Black |  | "
123,25397904,2018 Mazda Mazda3 Touring,"$18,998*",58K miles,,"27 city/36 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
124,25515650,2022 Nissan Altima S,"$20,998*",30K miles,,"28 city/39 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Black/Black |  | "
125,25486360,2017 Toyota Prius v Five,"$25,998*",36K miles,,"43 city/39 hwy | 4-cyl, Hybrid, 1.8L | Front Wheel Drive | Automatic | Brown/Tan |  | "
126,25485760,2016 Nissan Sentra SV,"$15,998*",24K miles,,"29 city/38 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | White/Black |  | "
127,25398593,2021 Kia K5 GT-Line,"$25,998*",25K miles,,"27 city/37 hwy | 4-cyl, Turbo Gas, 1.6L | Front Wheel Drive | Automatic | Black/Black |  | "
128,25051398,2016 Chevrolet Spark EV LT,Price unavailable*,46K miles,,Electric | Front Wheel Drive | Automatic | White/Black |  | 
129,25268605,2013 Chevrolet Cruze LT,"$11,599*",106K miles,,"26 city/38 hwy | 4-cyl, Turbo Gas, 1.4L | Front Wheel Drive | Automatic | Silver/Black |  | "
130,25268969,2015 Nissan Sentra S,Price unavailable*,102K miles,,"29 city/39 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | White/Black |  | "
131,25269012,2014 Mercedes-Benz C300 Sport,"$15,998*",89K miles,,"20 city/27 hwy | 6-cyl, Gas, 3.5L | All Wheel Drive | Automatic | Silver/Tan |  | "
