,id,title,price,mileage,highlight,overview
14,25039723,2020 Toyota Sienna L,"$29,998*",46K miles,,"19 city/26 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Gray/Gray |  | "
15,24485820,2021 Toyota RAV4 Hybrid XSE,"$35,998*",50K miles,,"41 city/38 hwy | 4-cyl, Hybrid, 2.5L | All Wheel Drive | Automatic | Silver/Black |  | "
16,25472410,2017 Toyota Yaris iA,Price unavailable*,42K miles,,"32 city/40 hwy | 4-cyl, Gas, 1.5L | Front Wheel Drive | Automatic | Blue/Blue |  | "
17,25215591,2021 Ford Bronco Sport First Edition,Price unavailable*,12K miles,,"21 city/26 hwy | 4-cyl, Turbo Gas, 2.0L | Four Wheel Drive | Automatic | Blue/Black |  | "
18,25361171,2023 Toyota Corolla LE,"$24,998*",2K miles,,"4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | White/Gray |  | "
19,25224320,2018 Chrysler Pacifica LX,"$20,998*",53K miles,,"19 city/28 hwy | 6-cyl, Gas, 3.6L | Front Wheel Drive | Automatic | White/Black |  | "
20,25222487,2016 Mazda CX-5 Grand Touring,"$20,998*",46K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
4WD/AWD, Leather Seats, Sunroof(s), Blind Spot Monitor, Rear View Camera","24 city/30 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Red/Tan |  | "
21,25493215,2021 Jeep Wrangler Willys Sport,"$30,998*",28K miles,,"22 city/24 hwy | 4-cyl, Turbo Gas, 2.0L | Automatic | Black/Black |  | "
22,25222590,2013 Chevrolet Sonic LT,"$9,998*",118K miles,,"25 city/35 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Silver/Black |  | "
23,25224263,2018 Mazda Mazda3 Touring,Price unavailable*,50K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
Sunroof(s), Leatherette Seats, Blind Spot Monitor, Rear View Camera, Front Seat Heaters","25 city/34 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Manual 5 Speed | Red/Black |  | "
24,25051292,2018 Toyota RAV4 XLE,"$22,998*",69K miles,,"22 city/28 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Black/Tan |  | "
25,24985390,2015 Hyundai Sonata Sport,Price unavailable*,72K miles,,"24 city/35 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Silver/Gray |  | "
26,25316762,2021 BMW X1 XDrive28i,Price unavailable*,31K miles,,"4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Blue/Cream |  | "
27,24760342,2020 Ford Escape Hybrid SE Sport,"$23,998*",41K miles,,"4-cyl, Gas, 2.5L | Automatic | Green/Black |  | "
28,25399864,2021 Lexus NX 300,Price unavailable*,17K miles,,"4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | Red/Brown |  | "
29,25224062,2021 Toyota Camry SE,"$25,998*",37K miles,"Single Owner
Reported by AutoCheck® View History Report | Well-Equipped
Automated Cruise Control, Apple CarPlay, Lane Departure Warning, Leatherette & Cloth, Rear View Camera | Optional MaxCare® plan
Coverage up to 150000 odometer miles or 60 months Learn More","4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Black |  | "
30,25307837,2021 BMW X6 M50i,"$65,998*",40K miles,,"8-cyl, Turbo Gas, 4.4L | All Wheel Drive | Automatic | Blue/Burgundy |  | "
31,24296789,2018 Mazda CX-5 Sport,Price unavailable*,28K miles,,"24 city/30 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | White/Black |  | "
32,25445711,2021 Genesis G80,Price unavailable*,26K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Miles Per Year
Less than 9,000 miles per year | Loaded
Panoramic Sunroof, A/C Seat(s), Automated Cruise Control, Navigation System, Apple CarPlay","23 city/32 hwy | 4-cyl, Turbo Gas, 2.5L | Rear Wheel Drive | Automatic | Black/Black |  | "
33,25002452,2018 Toyota Camry XSE,Price unavailable*,40K miles,"Low Miles Per Year
Less than 9,000 miles per year | Loaded
Automated Cruise Control, Leather Seats, Lane Departure Warning, Parking Sensors, Blind Spot Monitor | Fuel Efficient
28 City / 39 Hwy","28 city/39 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Black |  | "
34,25493929,2014 Nissan Rogue Select S,"$16,998*",40K miles,,"22 city/27 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Brown/Black |  | "
35,25147308,2015 Mercedes-Benz GLK350,Price unavailable*,68K miles,,"19 city/25 hwy | 6-cyl, Gas, 3.5L | Rear Wheel Drive | Automatic | White/Black |  | "
36,25215315,2023 Toyota Highlander Platinum,"$48,998*",5K miles,,"21 city/28 hwy | 4-cyl, Turbo Gas, 2.4L | All Wheel Drive | Automatic | Gray/Gray |  | "
37,25494212,2014 Toyota Highlander XLE,Price unavailable*,29K miles,,"18 city/24 hwy | 6-cyl, Gas, 3.5L | All Wheel Drive | Automatic | Silver/Gray |  | "
38,25493799,2018 Honda Accord Sport,"$23,998*",57K miles,"Well-Equipped
Automated Cruise Control, Apple CarPlay, Lane Departure Warning, Leatherette & Cloth, Rear View Camera | Optional MaxCare® plan
Coverage up to 150000 odometer miles or 60 months Learn More","29 city/35 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | White/Black |  | "
39,25493757,2020 Hyundai Elantra SE,Price unavailable*,11K miles,,"30 city/40 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | White/Tan |  | "
40,25317451,2014 Chevrolet Cruze LTZ,Price unavailable*,93K miles,"New Tires
Replaced 4 tires to meet our standards | Loaded
Leather Seats, Rear View Camera, Remote Start, Front Seat Heaters, Turbo charged engine | Fuel Efficient
26 City / 38 Hwy","26 city/38 hwy | 4-cyl, Turbo Gas, 1.4L | Front Wheel Drive | Automatic | Green/Black |  | "
41,25317531,2012 Subaru Forester 2.5X Limited,"$14,599*",105K miles,,"21 city/27 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Blue/Black |  | "
42,25277048,2019 Lexus ES 350,Price unavailable*,46K miles,,"22 city/33 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | White/Brown |  | "
43,25276261,2015 Toyota Corolla LE,"$14,599*",109K miles,,"29 city/38 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Gray/Gray |  | "
44,25277450,2016 Ford Fusion Hybrid SE,"$12,599*",129K miles,,"44 city/41 hwy | 4-cyl, Hybrid, 2.0L | Front Wheel Drive | Automatic | White/Cream |  | "
45,25276792,2014 Jeep Cherokee Latitude,"$12,998*",109K miles,,"22 city/31 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Gray/Black |  | "
46,25317716,2012 Hyundai Elantra GLS,"$10,998*",98K miles,,"28 city/38 hwy | 4-cyl, Gas, 1.8L | Front Wheel Drive | Automatic | Gray/Gray |  | "
47,25363360,2020 Buick Enclave Preferred,"$26,998*",18K miles,,"18 city/26 hwy | 6-cyl, Gas, 3.6L | Front Wheel Drive | Automatic | Gray/Gray |  | "
48,25088198,2015 Cadillac ATS,"$15,998*",77K miles,,"21 city/30 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | Gray/Black |  | "
49,25316971,2014 Ford Mustang,"$14,998*",96K miles,,"19 city/29 hwy | 6-cyl, Gas, 3.7L | Rear Wheel Drive | Manual 6 Speed | Black/Black |  | "
50,25276980,2017 Jeep Wrangler Unlimited Sport,"$22,998*",93K miles,,"16 city/21 hwy | 6-cyl, Gas, 3.6L | Automatic | White/Black |  | "
51,25583496,2013 Honda Accord LX,"$15,998*",75K miles,,"27 city/36 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Gray/Gray |  | "
52,25276737,2013 Honda CR-V LX,"$12,998*",125K miles,,"23 city/31 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Gray/Gray |  | "
53,25516115,2022 Chevrolet Camaro 1LT,"$24,998*",34K miles,,"29 hwy | 4-cyl, Turbo Gas, 2.0L | Automatic | Black/Gray |  | "
54,25215818,2017 Honda Civic EX,"$17,998*",93K miles,,"31 city/40 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Gray/Black |  | "
55,25493838,2014 Honda CR-V LX,Price unavailable*,113K miles,,"22 city/30 hwy | 4-cyl, Gas, 2.4L | All Wheel Drive | Automatic | White/Gray |  | "
56,25317724,2016 Ford Fusion Hybrid SE,Price unavailable*,106K miles,,"44 city/41 hwy | 4-cyl, Hybrid, 2.0L | Front Wheel Drive | Automatic | Gray/Black |  | "
57,25458257,2014 Volkswagen Beetle R-Line,"$14,998*",83K miles,,"24 city/30 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | Black/Black |  | "
58,25493608,2020 Honda Civic Sport,Price unavailable*,53K miles,,"29 city/35 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
59,25277383,2017 Chevrolet Camaro LT,Price unavailable*,71K miles,,"20 city/30 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | White/Black |  | "
60,25281839,2019 BMW X1 SDrive28i,"$21,998*",59K miles,,"23 city/32 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | White/Black |  | "
61,25493597,2013 Hyundai Santa Fe Limited,Price unavailable*,96K miles,,"18 city/25 hwy | 6-cyl, Gas, 3.3L | Front Wheel Drive | Automatic | White/Tan |  | "
62,25316459,2016 Dodge Grand Caravan SXT,"$14,998*",82K miles,,"17 city/25 hwy | 6-cyl, Gas, 3.6L | Front Wheel Drive | Automatic | Silver/Black |  | "
63,25277211,2017 Jeep Compass Sport,Price unavailable*,84K miles,,"23 city/30 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | White/Tan |  | "
64,25493641,2018 Toyota RAV4 LE,Price unavailable*,81K miles,,"23 city/30 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Black |  | "
65,25276966,2017 Nissan Pathfinder SV,Price unavailable*,104K miles,,"20 city/27 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Red/Black |  | "
66,25371923,2021 Chevrolet Equinox LS,"$19,998*",44K miles,,"4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Silver/Gray |  | "
67,24912368,2022 Toyota Prius Nightshade,"$25,998*",62K miles,,"54 city/50 hwy | 4-cyl, Hybrid, 1.8L | Front Wheel Drive | Automatic | White/Black |  | "
68,24984980,2017 Ford Edge SEL,"$15,998*",81K miles,,"20 city/29 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | White/Black |  | "
69,25317112,2019 Kia Niro LX,"$19,998*",57K miles,,"51 city/46 hwy | 4-cyl, Hybrid, 1.6L | Front Wheel Drive | Automatic | Silver/Black |  | "
70,25317703,2015 BMW 320 I,"$18,998*",32K miles,,"24 city/36 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | White/Black |  | "
71,25583297,2018 Hyundai Elantra SEL,"$16,998*",55K miles,,"28 city/37 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | White/Tan |  | "
72,25471425,2022 Ram 2500 Bighorn,"$47,998*",46K miles,,"6-cyl, Turbo Diesel, 6.7L | Four Wheel Drive | Automatic | 6 ft | White/Gray |  | "
73,25277086,2021 Cadillac XT5 Premium Luxury,"$34,998*",20K miles,,"26 hwy | 6-cyl, Gas, 3.6L | Front Wheel Drive | Automatic | Gray/Tan |  | "
74,25398411,2020 Nissan Kicks SV,"$18,998*",56K miles,,"31 city/36 hwy | 4-cyl, Gas, 1.6L | Front Wheel Drive | Automatic | Black/Black |  | "
75,25276978,2021 Jeep Renegade Sport,"$21,998*",18K miles,,"29 hwy | 4-cyl, Gas, 2.4L | Four Wheel Drive | Automatic | White/Black |  | "
76,24825786,2013 Ford Explorer Limited,Price unavailable*,111K miles,,"17 city/23 hwy | 6-cyl, Gas, 3.5L | Four Wheel Drive | Automatic | Gray/Tan |  | "
77,25493424,2015 Mini Cooper Hardtop S,Price unavailable*,84K miles,,"24 city/34 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | Orange/Black |  | "
78,25493446,2017 GMC Terrain SLT,"$15,998*",99K miles,,"20 city/28 hwy | 4-cyl, Gas, 2.4L | All Wheel Drive | Automatic | Black/Black |  | "
79,24985501,2017 Nissan Pathfinder Platinum,"$21,998*",69K miles,"Loaded
Third Row Seat, A/C Seat(s), Automated Cruise Control, 4WD/AWD, Leather Seats | Premium Audio
BOSE Sound System | Optional MaxCare® plan
Coverage up to 150000 odometer miles or 48 months Learn More","19 city/26 hwy | 6-cyl, Gas, 3.5L | Four Wheel Drive | Automatic | Blue/Tan |  | "
80,25216327,2018 Ford F150 XLT,Price unavailable*,74K miles,,"17 city/23 hwy | 8-cyl, Gas, 5.0L | Rear Wheel Drive | Automatic | Gray/Gray |  | "
81,25493893,2014 Honda Odyssey Touring Elite,Price unavailable*,92K miles,,"19 city/28 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | White/Gray |  | "
82,25276177,2021 Ram 1500 Bighorn,"$41,998*",25K miles,,"17 city | 8-cyl, Gas, 5.7L | Four Wheel Drive | Automatic | 5.5 ft | Silver/Gray |  | "
83,25563085,2022 Kia Forte LXS,"$20,998*",17K miles,,"29 city/39 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Blue/Black |  | "
84,25277132,2017 Kia Sorento LX,"$17,998*",65K miles,,"21 city/28 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Gray/Black |  | "
85,25372284,2022 Honda Odyssey Touring,Price unavailable*,31K miles,,"6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Black/Black |  | "
86,25402133,2014 Honda CR-V LX,"$14,998*",86K miles,"New Tires
Replaced 4 tires to meet our standards | Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
4WD/AWD, Rear View Camera, Bluetooth Technology, Cloth Seats, Cruise Control","22 city/30 hwy | 4-cyl, Gas, 2.4L | All Wheel Drive | Automatic | White/Gray |  | "
87,25317016,2017 Subaru Crosstrek Premium,Price unavailable*,80K miles,"Well-Equipped
4WD/AWD, Leatherette & Cloth, Rear View Camera, Front Seat Heaters, Bluetooth Technology | Optional MaxCare® plan
Coverage up to 150000 odometer miles or 48 months Learn More","23 city/30 hwy | 4-cyl, Gas, 2.0L | All Wheel Drive | Manual 5 Speed | Gray/Black |  | "
88,24744914,2019 Cadillac Escalade Premium Luxury,"$57,998*",29K miles,,"14 city/21 hwy | 8-cyl, Gas, 6.2L | Four Wheel Drive | Automatic | Black/Black |  | "
89,25583232,2016 Chevrolet Cruze LS,Price unavailable*,55K miles,,"30 city/42 hwy | 4-cyl, Turbo Gas, 1.4L | Front Wheel Drive | Automatic | Red/Black |  | "
90,25277400,2012 Infiniti G37 Journey,"$14,998*",89K miles,,"19 city/27 hwy | 6-cyl, Gas, 3.7L | Rear Wheel Drive | Automatic | Gray/Tan |  | "
91,25583512,2016 Honda CR-V Touring,Price unavailable*,65K miles,,"25 city/31 hwy | 4-cyl, Gas, 2.4L | All Wheel Drive | Automatic | Gray/Gray |  | "
92,24839692,2021 Ram 2500 Laramie,Price unavailable*,45K miles,,"6-cyl, Turbo Diesel, 6.7L | Four Wheel Drive | Automatic | 6 ft | White/Black |  | "
